Date,Category,Sales,Quantity,Profit,Region
6/27/2023,Books,801.7773891894075,8,317.40282343912185,North
6/28/2023,Electronics,524.2050063286125,19,159.19767820486084,West
6/28/2023,Clothing,436.02268445828645,15,142.17757461316296,North
6/28/2023,Home Goods,209.2756782949367,1,60.56975473736356,West
6/28/2023,Sports,1001.0126519791482,15,134.75471423542572,North
6/28/2023,Books,1227.2988618819927,7,175.32282044188443,South
6/29/2023,Electronics,997.7453907187665,17,161.51066784368376,North
6/29/2023,Clothing,1224.7269532759208,17,472.04970444555147,North
6/29/2023,Home Goods,1332.6365147426095,17,377.6704951480354,East
6/29/2023,Sports,986.2899306709662,15,360.6723498295535,East
6/29/2023,Books,770.5024153731617,16,79.35684299265755,West
6/30/2023,Electronics,1315.328536209799,16,211.8085939367107,West
6/30/2023,Clothing,1246.2277911943918,19,231.36547204354858,East
6/30/2023,Home Goods,604.2258416203698,2,133.7578352347189,East
6/30/2023,Sports,939.1058087813029,3,97.67668157778441,South
6/30/2023,Books,1371.2314404052418,19,252.6693985523806,South
7/1/2023,Electronics,862.8095035,8,313.3768429994566,West
7/1/2023,Clothing,1171.5634198535067,15,140.5517820683922,North
7/1/2023,Home Goods,775.3649234067951,17,94.77411593031653,South
7/1/2023,Sports,1087.7954162201795,10,213.5871568722567,East
7/1/2023,Books,1002.3990698851798,3,205.64834425174945,West
7/2/2023,Electronics,1463.8270504704121,4,350.25217596642716,West
7/2/2023,Clothing,1243.3429777329734,11,369.2962957,East
7/2/2023,Home Goods,945.0418245334224,2,282.09998060569217,North
7/2/2023,Sports,1195.348438195694,9,121.44028027203385,West
7/2/2023,Books,1031.1816502446698,9,283.6925872245864,North
7/3/2023,Electronics,826.2842356158238,16,268.9754302580698,East
7/3/2023,Clothing,1337.888967797244,3,403.1691505665318,West
7/3/2023,Home Goods,1231.976296395115,12,397.5291294,East
7/3/2023,Sports,630.5593754217375,6,204.9275972,North
7/3/2023,Books,1392.2452568630033,16,456.1198678,East
7/4/2023,Electronics,1440.7070192622302,10,394.23798813274607,South
7/4/2023,Clothing,892.6168505796057,10,171.44612705688183,North
7/4/2023,Home Goods,703.6507957238603,8,194.59566934599843,North
7/4/2023,Sports,1279.9697344946903,8,358.3037127,South
7/4/2023,Books,1255.1943003346753,12,406.3390472949709,West
7/5/2023,Electronics,952.9773772653172,17,262.45037666761664,South
7/5/2023,Clothing,1346.765525,18,521.9381048592426,North
7/5/2023,Home Goods,873.7183342923146,6,227.14529073038645,East
7/5/2023,Sports,1051.5518019380593,1,271.94951488329014,West
7/5/2023,Books,1165.9753659954351,14,193.10264167379583,West
7/6/2023,Electronics,1184.207694177544,6,397.9085904595278,South
7/6/2023,Clothing,1158.5178435603161,5,375.76708412375996,North
7/6/2023,Home Goods,861.9771237599505,6,193.57617807592948,West
7/6/2023,Sports,980.0837147230084,3,340.38118017403264,West
7/6/2023,Books,1028.6032598323925,6,235.23691577639426,South
7/7/2023,Electronics,920.9655351753253,8,295.5089815603639,East
7/7/2023,Clothing,859.255291,6,110.39315092645224,West
7/7/2023,Home Goods,1193.388473895309,12,236.28110200554005,East
7/7/2023,Sports,1180.739829,3,471.45582236836924,East
7/7/2023,Books,1312.5556431244086,15,250.97255924712286,North
7/8/2023,Electronics,1364.4391170683155,11,142.0511631143481,West
7/8/2023,Clothing,820.7294092699101,16,158.94156318602458,South
7/8/2023,Home Goods,1400.4709743530332,15,355.00638914160305,South
7/8/2023,Sports,1188.9249635196022,3,453.6035542068114,North
7/8/2023,Books,1074.7925786925186,4,426.9116396331455,East
7/9/2023,Electronics,1313.526542225426,19,305.6420500991291,South
7/9/2023,Clothing,1070.124152926873,16,298.62409804588566,West
7/9/2023,Home Goods,678.4075251177462,11,256.94132519060884,East
7/9/2023,Sports,1455.0840369125935,5,580.1264839168795,West
7/9/2023,Books,1405.3407739783688,18,414.3684919921147,North
7/10/2023,Electronics,1210.5547856476278,14,140.42968048265038,East
7/10/2023,Clothing,981.4141762,18,204.84998898808442,South
7/10/2023,Home Goods,1167.487502426739,12,291.9977702960232,North
7/10/2023,Sports,951.8886998252656,9,115.12160629294803,South
7/10/2023,Books,1121.2304965027026,4,251.32184197269757,West
7/11/2023,Electronics,693.4077669,12,78.14891617876191,South
7/11/2023,Clothing,1285.7795183946719,14,151.95531655567626,South
7/11/2023,Home Goods,1142.1079410196683,16,122.7650302641403,East
7/11/2023,Sports,1253.9554275182013,6,327.00715302902285,West
7/11/2023,Books,1149.9299315488067,13,168.01317226813094,North
7/12/2023,Electronics,1133.3858117204236,11,314.91357593374244,West
7/12/2023,Clothing,1312.2728050918338,11,151.69454433559125,West
7/12/2023,Home Goods,1061.9939314295016,16,326.2487107990402,East
7/12/2023,Sports,1221.547249781902,7,305.96425001585095,East
7/12/2023,Books,950.0592615294313,9,379.23645697841647,West
7/13/2023,Electronics,1063.5636035955467,5,392.67806254882714,East
7/13/2023,Clothing,1487.629557747634,15,526.9427554937361,South
7/13/2023,Home Goods,1422.2579372615116,14,285.28178077755797,East
7/13/2023,Sports,395.4382034933757,17,140.68276654446262,South
7/13/2023,Books,624.5758382547319,19,165.8643213536381,South
7/14/2023,Electronics,946.9677510652654,6,362.41879712982256,West
7/14/2023,Clothing,535.4145103,15,77.19749316,East
7/14/2023,Home Goods,876.5830509917528,8,145.43567969264507,West
7/14/2023,Sports,854.7851090838944,10,151.24475258455118,North
7/14/2023,Books,593.7159836693555,4,96.86599879272599,South
7/15/2023,Electronics,699.0663951880065,4,100.71909336693898,West
7/15/2023,Clothing,853.3450471771691,11,229.5690259288628,West
7/15/2023,Home Goods,916.4701352,5,223.20523362936535,South
7/15/2023,Sports,650.2985229134006,3,65.64261026045114,West
7/15/2023,Books,1005.4124945902297,17,233.78248209920773,East
7/16/2023,Electronics,1274.6170826680486,10,235.2633566715432,South
7/16/2023,Clothing,835.1379176213395,9,131.2985429960139,North
7/16/2023,Home Goods,1549.7671130437607,8,463.7841027081706,South
7/16/2023,Sports,1244.245529,15,141.20747466193583,East
7/16/2023,Books,916.3349818,18,221.0751672575822,North
7/17/2023,Electronics,1253.5473913552964,12,307.06177236342444,East
7/17/2023,Clothing,759.5623087810816,16,168.65430902834402,East
7/17/2023,Home Goods,1099.243277577927,7,259.6379351501335,North
7/17/2023,Sports,1277.6194272390173,13,492.43726068786367,North
7/17/2023,Books,1009.5344704484772,6,272.8955362248462,North
7/18/2023,Electronics,1329.2874894583492,4,519.8452604941375,West
7/18/2023,Clothing,1011.4901762567273,13,301.9299975,South
7/18/2023,Home Goods,1069.778472468345,3,165.65662350410452,South
7/18/2023,Sports,934.0748512471814,16,173.4691612536302,North
7/18/2023,Books,1468.2849397297202,6,311.8115574599104,East
7/19/2023,Electronics,1610.5098104097733,10,338.5568928870456,East
7/19/2023,Clothing,1371.4713821939295,5,209.2000507,North
7/19/2023,Home Goods,736.9022216468344,9,129.54284854120755,North
7/19/2023,Sports,891.8056263801425,4,89.35537190515979,East
7/19/2023,Books,1161.6757555431204,10,392.3890290965961,West
7/20/2023,Electronics,604.2034258660711,4,143.49654838812674,East
7/20/2023,Clothing,817.6154658144446,13,104.76348804087179,South
7/20/2023,Home Goods,1042.6276736861034,15,388.4104684252316,East
7/20/2023,Sports,1172.4103784996046,5,281.2493192156354,North
7/20/2023,Books,1259.3589725622387,18,319.72183638676836,South
7/21/2023,Electronics,1455.665974435799,7,553.9560535,South
7/21/2023,Clothing,1351.498693534165,13,408.58494385736407,South
7/21/2023,Home Goods,890.3992140962588,16,179.97057601965227,West
7/21/2023,Sports,1210.397501370328,10,401.9316419164606,North
7/21/2023,Books,661.8707644459123,1,235.5562300370087,North
7/22/2023,Electronics,913.7657441798933,3,297.9974865515051,West
7/22/2023,Clothing,1086.1986713209028,9,218.1109934409404,West
7/22/2023,Home Goods,829.0501215283724,8,152.8063110122507,South
7/22/2023,Sports,1098.8526206719027,12,235.07254891640173,West
7/22/2023,Books,1573.7228229750394,1,269.23249657618993,North
7/23/2023,Electronics,1259.2462640412657,8,476.93123057487537,South
7/23/2023,Clothing,569.6603974,13,198.27461268689453,South
7/23/2023,Home Goods,682.8001548475809,8,227.08104307602892,East
7/23/2023,Sports,497.95456009716554,19,93.68157164758104,West
7/23/2023,Books,802.9945629669667,19,233.7745305538248,East
7/24/2023,Electronics,1473.4354172686553,6,278.0319035933151,South
7/24/2023,Clothing,1295.6349056845656,5,473.49824365662704,West
7/24/2023,Home Goods,1203.1440599072891,4,468.03278011923885,West
7/24/2023,Sports,926.4098376002408,17,288.92300158760827,East
7/24/2023,Books,1416.9892205812607,3,202.17116445861112,West
7/25/2023,Electronics,908.8720655440676,1,115.15128634050639,West
7/25/2023,Clothing,859.4698455,4,137.12611251979172,East
7/25/2023,Home Goods,653.5915772101403,9,112.41566577464116,West
7/25/2023,Sports,671.3797290972291,14,157.5282704648678,East
7/25/2023,Books,1089.5175539698914,2,170.85599141455765,West
7/26/2023,Electronics,1622.6912626497515,8,443.5907840644672,East
7/26/2023,Clothing,888.3182547143202,5,119.4246872901592,East
7/26/2023,Home Goods,1190.6338084943072,15,262.79892997087694,East
7/26/2023,Sports,664.7745479459811,18,245.08167105181568,East
7/26/2023,Books,686.9995470848992,16,124.6835164611066,North
7/27/2023,Electronics,681.1100031925016,2,105.8375044,South
7/27/2023,Clothing,1305.5719909558122,1,176.35282701522465,North
7/27/2023,Home Goods,1087.343292470812,15,418.5944390833673,South
7/27/2023,Sports,589.5054883501568,5,121.75616546632784,East
7/27/2023,Books,1596.1827997692424,16,263.9649195864636,East
7/28/2023,Electronics,1163.043813601028,3,314.0004036972451,East
7/28/2023,Clothing,1059.943130115614,3,236.63985859824564,South
7/28/2023,Home Goods,1140.0148702015547,5,147.77005224667738,North
7/28/2023,Sports,1151.9100932578763,5,156.21367090932523,North
7/28/2023,Books,572.6249080806724,16,191.85798934063163,West
7/29/2023,Electronics,1132.8356575965558,19,337.1492145909886,West
7/29/2023,Clothing,1130.4493662300536,13,305.66479195378236,East
7/29/2023,Home Goods,903.1746921644694,9,98.92792606451091,South
7/29/2023,Sports,427.6577326367827,12,109.94051599639894,South
7/29/2023,Books,741.8844967661494,8,294.40167596857435,North
7/30/2023,Electronics,1145.8108868252912,10,397.6716208188386,North
7/30/2023,Clothing,535.8088033184904,6,197.58766964289043,West
7/30/2023,Home Goods,1346.069028597958,17,359.6604542820059,North
7/30/2023,Sports,844.4176062909116,17,295.86474895585656,West
7/30/2023,Books,1370.1451696267882,14,212.1008224297358,West
7/31/2023,Electronics,980.5997410028823,15,340.35350391557887,East
7/31/2023,Clothing,785.6456402782784,3,82.51391929931252,North
7/31/2023,Home Goods,1269.0923315861423,17,287.1046775356461,South
7/31/2023,Sports,991.9504469,6,147.17136646433607,West
7/31/2023,Books,845.8484149471684,18,331.01877819630755,North
8/1/2023,Electronics,783.8755429588488,15,222.49425478711595,East
8/1/2023,Clothing,771.3152476008055,15,230.26330143349898,North
8/1/2023,Home Goods,632.8053799770489,3,139.82614919658369,West
8/1/2023,Sports,1202.7090848183163,12,414.2145740326625,North
8/1/2023,Books,1273.7450168642245,18,167.83156725778366,West
8/2/2023,Electronics,957.6120810381715,4,214.45890631313637,South
8/2/2023,Clothing,471.5899667580087,15,103.07909490329277,West
8/2/2023,Home Goods,1089.972231510179,8,160.27367145400993,West
8/2/2023,Sports,1029.720722777023,2,275.0509202613982,South
8/2/2023,Books,544.8081352964521,8,136.5987555625958,East
8/3/2023,Electronics,736.9208647649036,2,269.6058378334259,West
8/3/2023,Clothing,665.5648285850455,12,249.5376676484942,South
8/3/2023,Home Goods,655.1112403147558,10,127.38490589637968,South
8/3/2023,Sports,704.8201350669826,5,235.61373026358933,East
8/3/2023,Books,1232.546648210435,13,366.5797042299394,South
8/4/2023,Electronics,1165.9120257557074,6,446.4888631197426,North
8/4/2023,Clothing,409.8790889238543,6,71.87261805690858,South
8/4/2023,Home Goods,664.8440614878994,15,163.0238671300451,West
8/4/2023,Sports,1149.8233207583808,6,227.16295737087376,East
8/4/2023,Books,915.8269966165573,3,319.2082394809762,East
8/5/2023,Electronics,1452.290067674105,5,518.6962857,West
8/5/2023,Clothing,792.3543363769329,6,183.96253726172407,North
8/5/2023,Home Goods,1404.0009171264599,11,331.79482540314905,South
8/5/2023,Sports,857.6963674289582,3,342.4668779556674,West
8/5/2023,Books,1384.7090422346812,17,264.9609732405917,North
8/6/2023,Electronics,1326.3219529701241,10,380.42364829816967,East
8/6/2023,Clothing,968.5860224123986,2,146.52858527312821,West
8/6/2023,Home Goods,188.95596107152835,15,61.82353599609981,South
8/6/2023,Sports,1282.8538515198188,9,148.4484977539762,East
8/6/2023,Books,1333.104693974288,16,198.50693314767486,East
8/7/2023,Electronics,1190.8712126136777,13,227.9097742971057,North
8/7/2023,Clothing,846.7914190737512,2,320.03562016490764,South
8/7/2023,Home Goods,952.5208355788028,3,103.43969383516887,South
8/7/2023,Sports,992.2536444854925,16,102.5898593852657,West
8/7/2023,Books,670.2811538285055,10,185.3365370442961,North
8/8/2023,Electronics,756.3745204169306,4,296.60479823213996,South
8/8/2023,Clothing,1017.3323092040539,15,184.59250668356822,East
8/8/2023,Home Goods,785.2989958847082,15,199.4305477022358,East
8/8/2023,Sports,970.2717099276193,11,331.53664418707206,North
8/8/2023,Books,819.1538032648116,17,137.47343958354452,North
8/9/2023,Electronics,567.4466722000863,16,113.2620653924061,East
8/9/2023,Clothing,1257.1992296681854,13,454.0879965040385,North
8/9/2023,Home Goods,420.3498512421851,4,129.5273039228944,West
8/9/2023,Sports,797.3556468880216,19,131.4641386,North
8/9/2023,Books,1182.5326208422575,6,241.19837364073715,South
8/10/2023,Electronics,1214.295680762096,16,183.83038630196353,South
8/10/2023,Clothing,971.0128989955331,2,153.4497538392641,South
8/10/2023,Home Goods,875.2099216157924,4,320.17439831343535,West
8/10/2023,Sports,778.9594884035864,19,174.01268833808103,South
8/10/2023,Books,889.9805355882943,15,300.0624136963641,West
8/11/2023,Electronics,1293.5266336084105,18,146.92961172283609,East
8/11/2023,Clothing,1156.6427637801808,11,240.74634474778406,South
8/11/2023,Home Goods,983.5056570097305,7,132.95427234597557,South
8/11/2023,Sports,860.2533763241173,3,235.14347738512413,North
8/11/2023,Books,889.9517002278767,10,203.12785901539374,West
8/12/2023,Electronics,1449.3329623726067,17,362.64235106781877,West
8/12/2023,Clothing,1278.4135213017075,4,359.18005826968573,East
8/12/2023,Home Goods,1162.848505381203,18,204.7488239694123,North
8/12/2023,Sports,714.3050857783609,10,241.03443831749604,South
8/12/2023,Books,796.9014584624406,4,104.27676935094941,South
8/13/2023,Electronics,843.8853639392814,11,298.7912564747546,West
8/13/2023,Clothing,918.5632793643779,3,278.2742673553449,North
8/13/2023,Home Goods,698.1191937023546,10,214.8156683608973,West
8/13/2023,Sports,896.8071785698612,1,257.92089347442584,North
8/13/2023,Books,624.3476658,16,102.20583293838361,North
8/14/2023,Electronics,1229.7428473978653,18,139.57464046075756,North
8/14/2023,Clothing,521.7014520155626,9,125.00023143536622,North
8/14/2023,Home Goods,1508.0699408584874,10,187.7239671413962,South
8/14/2023,Sports,981.3672010239446,2,223.67272868307975,West
8/14/2023,Books,1368.6517885217659,4,208.57453385336802,East
8/15/2023,Electronics,1350.0663627069569,2,155.42643331766212,West
8/15/2023,Clothing,1152.8608886307793,5,314.80522117648735,North
8/15/2023,Home Goods,982.8728662559594,14,124.78854228839059,South
8/15/2023,Sports,940.6847973167113,14,319.8910635263532,South
8/15/2023,Books,679.7095448197067,4,270.1410904744602,South
8/16/2023,Electronics,916.1295087,14,307.29814979261556,North
8/16/2023,Clothing,1033.3830304159826,1,362.98534845690034,West
8/16/2023,Home Goods,1045.7304300622557,18,286.90516512560487,East
8/16/2023,Sports,1195.7939221531235,8,165.41703817876123,East
8/16/2023,Books,658.6937630347797,14,209.88184403445678,West
8/17/2023,Electronics,974.9819136613349,5,127.75210873949563,West
8/17/2023,Clothing,43.65655718795699,8,8.140877157733506,South
8/17/2023,Home Goods,725.1177698308825,19,104.75431165332495,South
8/17/2023,Sports,1406.6328403316488,8,518.0928597160874,West
8/17/2023,Books,1182.5223261397678,6,406.4062414118016,East
8/18/2023,Electronics,1829.7938843317802,2,516.2591156,West
8/18/2023,Clothing,837.9240989992697,1,162.95573608204757,East
8/18/2023,Home Goods,596.2504646372734,11,208.0418398,South
8/18/2023,Sports,1425.559403544411,16,568.3287227457021,South
8/18/2023,Books,253.6574030394762,3,87.19274014903503,South
8/19/2023,Electronics,403.79794694192674,2,121.84691028553905,South
8/19/2023,Clothing,922.7619445265724,8,179.54348056523264,East
8/19/2023,Home Goods,1404.4443545820914,5,384.18259666342414,West
8/19/2023,Sports,770.5164277,13,136.39916726000487,East
8/19/2023,Books,999.9642554322719,6,127.74556500846569,East
8/20/2023,Electronics,1325.0021313733946,13,400.29708299333186,North
8/20/2023,Clothing,862.1353176514731,13,306.0475189834117,East
8/20/2023,Home Goods,478.5665081363841,8,65.88182817832966,South
8/20/2023,Sports,458.0236082593333,11,83.98025408271567,North
8/20/2023,Books,1058.652745047237,19,370.2374953772498,East
8/21/2023,Electronics,1354.1472633918884,14,154.95194749958415,South
8/21/2023,Clothing,1683.5205959587684,11,189.35177017396182,East
8/21/2023,Home Goods,797.8226959811213,6,236.06368657675762,West
8/21/2023,Sports,542.4167396451801,1,213.2291749210276,West
8/21/2023,Books,1476.9516934542053,7,431.69770599678935,North
8/22/2023,Electronics,1172.2213662682004,4,184.01629584141565,South
8/22/2023,Clothing,790.2045376517015,19,295.0637627671583,South
8/22/2023,Home Goods,1348.737485977692,16,157.88917062902524,North
8/22/2023,Sports,845.5122222037929,4,184.98215141262233,North
8/22/2023,Books,1261.3227186536787,7,297.99392354071216,East
8/23/2023,Electronics,1245.438185874455,13,169.54673357306336,West
8/23/2023,Clothing,367.9448826,11,143.79158838388685,South
8/23/2023,Home Goods,957.6332393037248,1,241.1124146280719,South
8/23/2023,Sports,1402.0847711001973,3,417.0230064393004,North
8/23/2023,Books,1092.4256982277423,6,236.16312561473032,East
8/24/2023,Electronics,990.8843531470042,6,234.45804240512737,North
8/24/2023,Clothing,1051.758034876927,18,167.53639496675308,South
8/24/2023,Home Goods,1153.2588967444954,10,206.13485090189906,West
8/24/2023,Sports,460.97859610658406,1,63.63680757102296,North
8/24/2023,Books,1447.1138410578944,2,161.2459479313794,West
8/25/2023,Electronics,1649.5168203419807,9,213.74153438602139,West
8/25/2023,Clothing,1357.1645783030788,19,256.0160382287564,West
8/25/2023,Home Goods,1037.1752279027935,14,149.88022278227635,West
8/25/2023,Sports,762.4871948297215,16,203.96966661494722,East
8/25/2023,Books,1591.7626530369425,17,409.2406258349369,South
8/26/2023,Electronics,584.2036172803006,16,161.23270624136782,West
8/26/2023,Clothing,812.9271726393954,2,234.95866449968992,South
8/26/2023,Home Goods,697.4013056849635,4,233.65793881133138,North
8/26/2023,Sports,1178.736340479808,13,257.24837847870083,West
8/26/2023,Books,694.7784936130874,8,236.57575103432706,East
8/27/2023,Electronics,1790.0613820094813,5,184.6414167293323,South
8/27/2023,Clothing,1159.5234649376976,1,167.83203267096408,West
8/27/2023,Home Goods,823.0272106402731,15,233.00990728685923,East
8/27/2023,Sports,1253.2849684292253,12,145.84429864199558,East
8/27/2023,Books,946.7738685,6,156.1228530844422,North
8/28/2023,Electronics,593.3411501271196,12,67.94279099179671,South
8/28/2023,Clothing,587.8001357730082,4,121.04619139524885,North
8/28/2023,Home Goods,919.2991672350673,2,319.71358175627677,South
8/28/2023,Sports,269.74708424722223,16,97.07866603820727,East
8/28/2023,Books,546.9309263749308,19,157.34942239209323,North
8/29/2023,Electronics,1149.7269385159968,10,302.26256803764755,South
8/29/2023,Clothing,1169.0379862549717,15,336.2141416767589,East
8/29/2023,Home Goods,883.6900250774316,15,246.90541007437585,West
8/29/2023,Sports,875.9153003111072,15,312.21276816449824,North
8/29/2023,Books,287.07014309864087,15,72.25814529041483,North
8/30/2023,Electronics,898.3925980234375,3,109.0169803657178,East
8/30/2023,Clothing,1060.0718720384436,9,283.42304471922677,North
8/30/2023,Home Goods,1002.4837823000302,7,129.72371259004294,South
8/30/2023,Sports,205.2701370198822,10,78.78088595461605,South
8/30/2023,Books,1405.4508710368364,8,265.60736852610904,North
8/31/2023,Electronics,1193.5507376118455,14,207.38449265957968,North
8/31/2023,Clothing,1223.4974258842246,11,375.8803031478945,North
8/31/2023,Home Goods,1293.344665,18,390.22399962666236,East
8/31/2023,Sports,368.30591744790263,19,73.41955519516651,West
8/31/2023,Books,207.73069619688818,1,22.15770784157238,North
9/1/2023,Electronics,902.9686397366188,2,101.5193435,South
9/1/2023,Clothing,1459.0585596590054,16,196.13552240883172,North
9/1/2023,Home Goods,1199.4781486905222,13,180.9427511611427,West
9/1/2023,Sports,1148.859756208995,2,317.4404115672745,North
9/1/2023,Books,839.4049862297023,18,167.54182846739485,West
9/2/2023,Electronics,945.0548586840116,11,333.72392702620135,East
9/2/2023,Clothing,892.9980597460386,14,346.9161209,North
9/2/2023,Home Goods,849.4647421565404,19,273.44683682343646,South
9/2/2023,Sports,588.2603356347697,19,117.80372902532748,East
9/2/2023,Books,1281.4947147893513,1,448.24574757558315,East
9/3/2023,Electronics,723.6264665671281,17,280.15856361277525,East
9/3/2023,Clothing,924.9436500378512,16,280.00670004522686,South
9/3/2023,Home Goods,679.0119530222254,16,196.80535626507236,East
9/3/2023,Sports,699.6813359846701,12,223.23475479235336,South
9/3/2023,Books,914.8945918965542,8,126.50343803044939,North
9/4/2023,Electronics,825.4653899823838,11,256.07393870749564,West
9/4/2023,Clothing,647.8360106773082,13,180.18534381243998,East
9/4/2023,Home Goods,1222.993638862876,7,325.36710236472265,North
9/4/2023,Sports,633.5514810800304,12,103.2892650845595,East
9/4/2023,Books,838.9830669750914,7,280.2738669258647,West
9/5/2023,Electronics,1214.8332094243299,6,241.95626594511538,North
9/5/2023,Clothing,1412.9489350058614,8,399.91029510450727,North
9/5/2023,Home Goods,1093.9396420039466,17,153.10192626261124,North
9/5/2023,Sports,721.4884990533341,18,162.08543521359414,East
9/5/2023,Books,1170.3271231258207,6,149.09106277203233,East
9/6/2023,Electronics,1192.162880522432,3,140.99779525022615,East
9/6/2023,Clothing,1036.9234604968544,18,325.93016874704733,West
9/6/2023,Home Goods,1173.8256948696908,1,186.5071582297439,North
9/6/2023,Sports,246.74949957956449,17,88.45956368939234,East
9/6/2023,Books,487.54447920502287,19,166.9929864859785,North
9/7/2023,Electronics,1245.451840109235,16,235.04698782346046,North
9/7/2023,Clothing,618.9816733863904,2,95.54078396153554,West
9/7/2023,Home Goods,1086.0867562905125,18,208.44680406794134,North
9/7/2023,Sports,1480.5842519537189,6,421.4131196737137,West
9/7/2023,Books,1504.1486891243944,11,190.02883741991133,South
9/8/2023,Electronics,1224.310634539494,18,226.47949579249124,West
9/8/2023,Clothing,1284.6120752479198,9,361.5564179,West
9/8/2023,Home Goods,1401.076131269414,9,263.4869905502265,North
9/8/2023,Sports,1354.7697181182614,16,270.72940502297627,North
9/8/2023,Books,967.7935627857951,15,289.28139419311793,South
9/9/2023,Electronics,1299.8257098033732,13,137.37028769691184,North
9/9/2023,Clothing,707.9863485918896,8,206.4110378692328,East
9/9/2023,Home Goods,1302.1400009419478,14,152.5263630436919,South
9/9/2023,Sports,752.8193539084001,10,269.30872288889856,West
9/9/2023,Books,784.2671645652442,13,237.21569007961577,South
9/10/2023,Electronics,1603.610239288183,7,630.1680008159251,East
9/10/2023,Clothing,1040.851864919448,14,220.85225818309112,North
9/10/2023,Home Goods,1228.0355128769083,18,243.84787411915926,East
9/10/2023,Sports,1316.3236336658233,17,203.6845127,North
9/10/2023,Books,1159.3289806853822,10,368.4734459165975,East
9/11/2023,Electronics,1486.7495022703042,3,339.33564462374244,South
9/11/2023,Clothing,1310.4591570320301,19,336.81703726161106,South
9/11/2023,Home Goods,573.9413148154747,16,197.21959901990672,North
9/11/2023,Sports,1402.4295926121108,3,496.2318488231581,North
9/11/2023,Books,792.1735426905873,19,306.48209255646475,East
9/12/2023,Electronics,919.8620992177923,19,160.57291834703412,West
9/12/2023,Clothing,1138.9405822723031,16,390.2555953776658,South
9/12/2023,Home Goods,1234.0378017621456,7,440.7603946425108,South
9/12/2023,Sports,1025.2175307510806,4,147.6400738442759,West
9/12/2023,Books,881.7018102294476,14,258.97126291287856,South
9/13/2023,Electronics,954.4439914820521,19,183.07586282335313,West
9/13/2023,Clothing,1112.0045679134194,14,259.78968340987103,West
9/13/2023,Home Goods,1093.7134631399715,7,356.05573153199606,West
9/13/2023,Sports,882.2372325,7,123.07745002750018,North
9/13/2023,Books,1207.6358515265472,8,366.2964501989012,West
9/14/2023,Electronics,1442.2139800438304,13,167.4272518488066,East
9/14/2023,Clothing,1399.4764097463099,1,339.57275503727055,South
9/14/2023,Home Goods,1161.743235385045,1,182.11340313034694,West
9/14/2023,Sports,1293.5109813309316,5,327.6904293613462,East
9/14/2023,Books,1435.9846918757407,16,500.97027738909225,West
9/15/2023,Electronics,966.0809607918908,15,127.15597526237798,West
9/15/2023,Clothing,1555.5645675801616,17,297.53681576125643,West
9/15/2023,Home Goods,915.6797086175902,18,203.58619237946567,South
9/15/2023,Sports,845.7750841858422,15,303.42092526585543,East
9/15/2023,Books,937.4982537803334,8,289.2709360646067,South
9/16/2023,Electronics,957.8874823283991,8,208.75868309273753,West
9/16/2023,Clothing,1092.2838004567589,17,181.81629840083104,South
9/16/2023,Home Goods,569.2271428394417,2,85.51950385772342,East
9/16/2023,Sports,605.2552550717478,6,71.9884383,East
9/16/2023,Books,945.5652792257449,14,341.11499794347867,South
9/17/2023,Electronics,968.0988992406055,3,356.7608838511425,South
9/17/2023,Clothing,701.3789190925758,17,128.39511988870817,East
9/17/2023,Home Goods,1548.1784514871042,2,587.1423776562438,East
9/17/2023,Sports,1268.9765962708057,7,448.8320181242565,North
9/17/2023,Books,498.32506762980444,16,106.1056103,North
9/18/2023,Electronics,888.8251712797652,2,88.94305631294493,West
9/18/2023,Clothing,595.5858664179499,2,89.54298704542036,South
9/18/2023,Home Goods,1178.433578747376,7,446.2049045994807,North
9/18/2023,Sports,1110.4485085160372,1,150.73472530808675,West
9/18/2023,Books,974.8054393581481,1,307.6636418,North
9/19/2023,Electronics,984.7872340403549,4,369.64211876929255,South
9/19/2023,Clothing,1375.8527903282452,13,442.64957760982713,East
9/19/2023,Home Goods,865.5326151099551,7,298.19470755132426,North
9/19/2023,Sports,1083.2075385894027,18,429.02469221331614,West
9/19/2023,Books,993.3163062,6,173.4146163340463,North
9/20/2023,Electronics,927.9316401182652,18,119.89811044649916,North
9/20/2023,Clothing,1274.8153969354933,14,455.91022760936505,East
9/20/2023,Home Goods,573.6540579563136,19,60.510476167528545,West
9/20/2023,Sports,844.8588758653713,6,335.88780490789856,South
9/20/2023,Books,765.3989522466889,15,119.00123580381837,South
9/21/2023,Electronics,772.0890647559139,3,161.35259256245897,North
9/21/2023,Clothing,377.32359727644007,2,132.81765274825946,South
9/21/2023,Home Goods,974.1790921627321,16,304.59631745121584,South
9/21/2023,Sports,687.2266915988271,15,230.18550090833148,South
9/21/2023,Books,648.329874,3,188.3216737,East
9/22/2023,Electronics,972.2975911024444,16,146.4698277037409,North
9/22/2023,Clothing,612.7633401548222,8,100.30059167220895,West
9/22/2023,Home Goods,950.6994382343827,7,238.7325280138702,South
9/22/2023,Sports,1063.6280059222527,14,410.2998606781339,South
9/22/2023,Books,634.8151923338562,19,196.9708448006365,South
9/23/2023,Electronics,1047.8387520412386,17,263.0112352542399,South
9/23/2023,Clothing,696.8136487631782,1,102.24484510169955,North
9/23/2023,Home Goods,1528.2968755676056,6,516.4704475044933,South
